City,Country,Longitude,Latitude,Temperature (C),Humidity (%),Wind Speed (m/s),Description,Sunrise,Sunset
Warsaw,PL,21.0118,52.2298,6,82,6.17,scattered clouds,07:38:09,15:23:15
